"ID","obs","exp"
"12106",3,3.75281296840209
"12107",1,1.46285309879645
"12108",3,1.70942090621994
"12109",1,1.89279771433129
"12110",1,1.29181616830086
"12111",3,2.30358496459807
"12112",3,0.553490644072621
"12113",0,0.421676874677572
"12114",0,1.10063497376985
"12115",0,1.26624796251857
"12116",0,0.392953219822569
"12117",13,12.9210623037364
"12118",0,0.283335289288691
"12119",1,0.8162099486045
"12120",0,1.3268669519354
"12121",5,5.83332759171705
"12122",2,3.41957023279495
"12123",0,0.149819392596058
"12124",10,6.84042403886258
"12125",1,1.42291507814472
"12126",52,58.5310204718135
"12127",0,0.50102329443244
"12128",11,9.05562507081898
"12129",3,6.36437894422717
"12130",0,2.14439612063258
"12131",0,0.416530728840869
"12132",2,2.50571178059464
"12133",1,0.439120601552371
"12134",0,0.74558609598727
"12135",93,80.0216811071144
"12136",9,6.62164440705465
"12137",0,0.29329136892786
"12138",77,51.147875452779
"12139",3,1.78546046827376
"12140",6,4.48559400787604
"12141",0,0.486686779913389
"12142",3,0.946913435285529
"12901",7,8.78183971870846
"13001",7,5.48709200129306
"13002",10,7.08476755390113
"13003",2,2.26652542761055
"13004",3,4.68349012739272
"13005",54,55.5289395015483
"13006",2,2.33123591668279
"13007",3,4.66192370896526
"13008",1,2.26172301213946
"13009",8,6.30713426130391
"13010",5,2.77784756031761
"13011",17,16.2499900956996
"13012",0,1.62834649191022
"13013",16,16.5192940201825
"13014",2,2.13653101961985
"13015",18,21.0355623753491
"13016",2,2.26854161063252
"13017",4,1.92833444549976
"13018",2,2.59339758947051
"13019",10,16.0307796507061
"13020",15,13.7737724021099
"13021",1,2.43667626139206
"13022",1,1.58079726198334
"13023",23,21.4550357458347
"13024",3,3.39678367082021
"13025",4,1.22254438943638
"13026",3,2.41195246269097
"13027",8,12.4242356793862
"13028",23,31.2829858013876
"13029",0,0.426418562417768
"13030",0,0.620258296590523
"13031",5,5.67224645463172
"13032",3,4.63048748494265
"13033",3,6.82320118665278
"13034",120,114.29080970748
"13035",3,3.49209240065019
"13036",7,3.94079331550968
"13037",0,3.63467846686378
"13038",5,5.59164172213169
"13039",30,38.7093361584053
"13040",2,3.80405551226213
"13041",0,1.39879669130794
"13042",5,3.4724700718861
"13043",0,1.27015142475425
"13044",9,9.05686322730181
"13045",4,3.09339911522146
"13046",3,3.53952901224085
"13047",25,17.3392719543641
"13048",1,2.50938523114589
"13049",2,3.13732578548919
"13050",3,2.05897342198365
"13051",1,1.4631708474356
"13052",23,20.7959010875311
"13053",40,37.892515462763
"13054",19,13.7754941246131
"13055",3,3.03603277499966
"13056",13,18.1887490550693
"13057",2,4.76796290912867
"13058",16,12.9256842310998
"13059",1,1.1589220458518
"13060",1,2.27163545529721
"13061",9,17.6130830183101
"13062",0,1.78423799783129
"13063",11,12.2714939024721
"13064",1,2.11288522237646
"13065",13,10.2582464518744
"13066",6,5.2372009167425
"13067",2,1.54176737126379
"13068",1,3.9625302624127
"13069",1,3.36580470893034
"13070",2,2.75577464025209
"13071",97,100.009631938591
"13072",1,3.22859163555897
"13073",3,2.08981947112237
"13074",2,3.70142603873686
"13075",1,1.18884646402327
"13076",3,2.28634761765109
"13077",6,11.4737932577342
"13078",25,28.2009731235139
"13079",26,30.6304282735753
"13080",1,1.63779325249357
"13081",3,2.52170420613141
"13082",51,62.4201806727176
"13083",11,8.31407751414254
"13084",2,4.40772385348945
"13085",9,7.89803895753398
"13086",1,1.41899736833971
"13087",55,53.2779364445843
"13088",2,1.85527613211487
"13089",4,8.12392932523992
"13090",3,4.48882266100916
"13091",1,2.76866806729111
"13092",6,8.03248290803948
"13093",14,14.7937820794913
"13094",3,1.44820650250017
"13095",1,0.412656676045563
"13096",16,22.6591186204643
"13097",4,6.62308836684627
"13098",5,8.97397738638326
"13901",6,3.48213719161342
"14001",7,9.66260002533589
"14002",22,25.4189931444324
"14003",4,4.62543500474181
"14004",9,6.64666729913324
"14005",13,14.3478518987619
"14006",4,4.09230821071919
"14007",40,37.3650125471402
"14008",9,9.48818312583963
"14009",4,9.52072795340254
"14010",7,9.72677391038168
"14011",0,1.9747761017343
"14012",12,16.9195400959899
"14013",39,41.9106251077129
"14014",10,7.46597520718526
"14015",2,7.4796401700771
"14016",3,4.6695123722129
"14017",23,23.1837280738207
"14018",13,8.49676131149811
"14019",27,19.3840289281281
"14020",1,1.68024117675233
"14021",634,542.62306977582
"14022",5,11.3731205146732
"14023",6,6.75723944998384
"14024",3,4.86163297714519
"14025",5,11.1477913875229
"14026",9,5.63357001522224
"14027",14,19.817539280447
"14028",3,0.992447866427944
"14029",17,14.3366884366382
"14030",18,18.4690336450658
"14031",1,2.41845701634291
"14032",2,1.44515524921878
"14033",1,2.36259624799914
"14034",3,1.79022362651958
"14035",22,18.9576849928631
"14036",12,8.49211730088786
"14037",17,13.1531029160432
"14038",61,62.4741328678356
"14039",9,8.7692722090141
"14040",14,10.747454397293
"14041",8,8.88564651209041
"14042",43,48.0216324704992
"14043",17,18.0569172239567
"14044",1,3.98127392086884
"14045",5,7.12366457321829
"14046",13,10.410355051249
"14047",2,3.04281281080946
"14048",4,3.78514875534407
"14049",29,35.869548448183
"14050",7,6.43705153602939
"14051",4,4.95935625744066
"14052",23,26.151445639435
"14053",15,14.3939425413524
"14054",31,31.3780621813507
"14055",42,47.9124136760075
"14056",59,53.2506806027716
"14057",9,14.378020641285
"14058",24,24.2968018243507
"14059",1,2.25627432009894
"14060",13,10.9236888072073
"14061",3,4.12974703801041
"14062",4,4.57144573021649
"14063",7,3.9820591647742
"14064",0,1.61089688316042
"14065",2,4.58131090203409
"14066",9,13.1760212472101
"14067",4,7.70179113840535
"14068",1,2.13299486712143
"14069",30,22.8726628342387
"14070",4,5.42710066775387
"14071",5,4.02087808401732
"14072",2,5.40919091418436
"14073",7,9.69776773507527
"14074",12,8.41718925968321
"14075",7,2.3563870079371
"15001",23,18.1589349503442
"15002",42,31.4663747009217
"15003",7,8.63099294399807
"15004",9,13.4409820894045
"15005",41,44.4536832415268
"15006",25,19.6507129560186
"15007",15,14.3928799549025
"15008",20,17.7150230960168
"15009",26,29.6639018294898
"15010",5,8.74117482591458
"15011",34,36.3270916358381
"15012",9,10.6814095793304
"15013",18,16.2010077758326
"15014",8,14.0083831620455
"15015",6,8.62510322325354
"15016",19,15.4162090400741
"15017",32,37.3284034772436
"15018",6,4.52908289665044
"15019",58,66.034807249668
"15020",15,14.9138411946883
"15021",16,14.463627231864
"15022",14,21.2925011568075
"15023",20,17.0266716208448
"15024",17,16.1211383290549
"15025",4,5.19829253759925
"15027",6,5.56464593885105
"15028",2,4.01549521107442
"15029",15,21.6344278585904
"15030",528,514.502329254271
"15031",40,44.1977978540221
"15032",11,12.166049502761
"15033",9,7.15011273119594
"15034",11,9.68496348499531
"15035",25,34.2655963533526
"15036",187,171.955466017246
"15037",10,11.4224539044557
"15038",8,8.33190155933192
"15039",5,6.23693775919587
"15040",9,8.20289398486956
"15041",28,28.674070536126
"15042",11,10.6663289955742
"15043",21,17.8712156103127
"15044",6,6.33296150612686
"15045",14,14.3638769728974
"15046",23,22.1065240492186
"15047",12,10.208701231595
"15048",13,14.0129351558775
"15049",8,5.25192713570222
"15050",12,8.71263627003216
"15051",16,14.6099241087715
"15052",20,15.6922781328246
"15053",34,24.3516207291738
"15054",80,75.7780820341019
"15055",8,15.2659162537805
"15056",15,17.7523747255992
"15057",27,31.5481828617979
"15058",54,61.0204835707553
"15059",24,26.8166251061353
"15060",8,11.1440378191457
"15061",18,24.3398227208766
"15062",23,22.0003258425236
"15064",12,9.47512916257109
"15065",22,18.7473166316902
"15066",21,14.0628191371111
"15067",19,21.0920563888523
"15068",18,19.2150830876602
"15069",19,18.8090151468426
"15070",23,26.2472368541964
"15071",8,22.6273398429589
"15072",39,28.0646175548649
"15073",47,52.4596222642199
"15074",11,12.5321061671102
"15075",20,33.5970476992552
"15076",4,11.0485798600287
"15077",21,28.1745368604486
"15078",198,179.317757237817
"15079",5,7.8350331182431
"15080",5,8.47599908263719
"15081",3,4.48563653944184
"15082",35,29.4232666363908
"15083",7,5.34101098007269
"15084",10,13.1457849468922
"15085",13,13.2699987570802
"15086",12,10.9794516374458
"15087",16,20.3723839022752
"15088",12,13.8658174734869
"15089",14,11.4232322462389
"15090",2,5.64689536059389
"15091",6,4.3899667530149
"15092",22,21.8852281904589
"15093",14,15.6486981437556
"15901",12,13.3288428948242
"15902",20,19.4386422985199
"16001",1,0.678726789746282
"16002",0,0.938535952529954
"16003",1,0.553122132109058
"16004",3,1.85647341669446
"16005",1,1.5674205130065
"16006",0,0.753576304564015
"16007",3,4.4764406647934
"16008",1,0.990973283156465
"16009",0,0.46382018176119
"16010",0,0.771659459408684
"16011",0,0.226309222981973
"16012",3,0.718551564851068
"16013",1,0.166940758594786
"16014",7,3.20535223268854
"16015",3,1.89477089198625
"16016",0,1.35275208492439
"16017",3,1.59404252870482
"16018",1,2.02400743902659
"16019",0,1.45853501009389
"16020",0,0.131980302685682
"16022",0,0.662003616138377
"16023",2,1.2621819537815
"16024",1,0.803500202907078
"16025",0,0.194080554897304
"16026",0,0.44768817811927
"16027",5,2.65163493969975
"16029",0,0.60566934089797
"16030",0,0.1814266806717
"16031",0,0.379730632229287
"16032",1,1.43007088932749
"16033",5,6.35714681630134
"16034",1,1.19633113308736
"16035",3,1.19833589262594
"16036",0,0.654451786414796
"16038",0,0.446150481044206
"16039",0,3.00079084991494
"16040",0,0.40656555391851
"16041",2,1.73028335813643
"16042",5,5.4630415638362
"16043",0,0.724732008266115
"16044",0,0.40858508001335
"16045",4,1.98929165759133
"16046",2,1.33811515831907
"16047",3,1.20626265357463
"16048",3,1.77506801832241
"16049",0,0.864245099881836
"16050",1,1.88653205354793
"16051",1,0.773500450118181
"16052",1,2.40645938986402
"16053",2,1.55131633483701
"16055",2,3.02922926263241
"16056",2,2.71656759742363
"16057",1,0.635458610755942
"16058",1,0.638320392434669
"16060",3,3.87391274832885
"16061",2,4.76947390756744
"16062",0,0.144063164940663
"16063",2,0.59820552150061
"16064",1,2.91834929265064
"16065",5,2.20442219372109
"16066",10,9.04362853454071
"16067",0,0.84293981561453
"16068",0,0.945202295872549
"16070",0,0.17202070764932
"16071",0,0.0480951539097488
"16072",0,0.863165507460599
"16073",1,0.8386943605052
"16074",0,0.44850544936388
"16078",93,101.015236613497
"16079",1,0.222504923482913
"16081",0,0.221994491569772
"16082",1,2.30350769808993
"16083",0,0.398177251543409
"16084",0,0.268226439127351
"16085",1,0.85705342760184
"16086",2,3.52447750952954
"16087",1,1.43900503774492
"16088",1,0.847496211370182
"16089",2,1.87696636165223
"16091",0,0.576514997751618
"16092",0,0.637937905057586
"16093",0,0.425031602165865
"16094",1,0.727486873856681
"16095",0,0.547321678398992
"16096",1,0.980928726860725
"16097",1,0.951514627329461
"16098",4,2.63224115526934
"16099",1,1.04340835906424
"16100",2,3.27291308462912
"16101",1,0.926908346077505
"16102",4,4.6242167024458
"16103",1,1.78363491525433
"16104",1,0.418376249540793
"16106",6,8.76320407127955
"16107",0,0.61098568530069
"16108",0,0.372823688166646
"16109",1,0.427524451513103
"16110",0,0.5811216701451
"16111",1,0.793724582176823
"16112",3,6.07788241049258
"16113",9,9.6253581638584
"16115",1,0.4142842102474
"16116",0,0.48129975198935
"16117",10,4.24960890049448
"16118",3,5.29370179578301
"16119",1,0.854328293250042
"16121",3,1.33545360945621
"16122",0,0.90848675092079
"16123",0,0.672416566177465
"16124",2,5.88114769325471
"16125",4,6.07000705355956
"16126",3,3.66616769937015
"16128",0,0.332951029880071
"16129",0,0.750780349376982
"16130",3,2.45542882256455
"16131",0,0.824321560823119
"16132",1,0.315204092867325
"16133",11,12.2154667318913
"16134",13,11.1723451391352
"16135",1,1.7872377779923
"16137",0,0.262889388268736
"16139",0,2.36046725660547
"16140",1,0.312517535544872
"16141",0,0.906966998070839
"16142",1,0.559946207271154
"16143",0,0.0959811642700287
"16145",3,2.22294784756996
"16146",0,0.6000694505966
"16147",0,0.564892089710522
"16148",1,3.09174053316688
"16149",1,0.666258973053578
"16150",0,0.393294698936276
"16151",0,0.313344132507284
"16152",0,0.214755979468886
"16153",5,4.11998617577918
"16154",11,14.3158665217878
"16155",1,2.16481481652005
"16156",1,0.721463143645345
"16157",1,1.12082277063823
"16158",1,2.4755368444479
"16159",0,1.35600674346859
"16160",0,0.681470957876068
"16161",0,0.346779605632086
"16162",0,0.375406865053202
"16163",0,0.547503653547426
"16165",0,0.513815509484943
"16166",2,0.998558640048663
"16167",2,1.60201987569996
"16169",0,0.609422429593052
"16170",3,2.83968948519313
"16171",8,8.16159905755599
"16172",1,2.5299767030909
"16173",0,1.81799225207138
"16174",0,0.948258098985215
"16175",13,13.5855719595292
"16176",0,0.330465190187874
"16177",1,0.528704656604997
"16181",0,0.457993461516427
"16185",0,0.374982808187899
"16186",0,2.34537146538495
"16187",1,0.741039487305645
"16188",0,0.715440919844337
"16189",1,1.26364798291875
"16190",14,15.6434460335471
"16191",6,3.94477178972034
"16192",0,0.407541450890044
"16193",0,0.669279323010729
"16194",2,1.92103926723785
"16195",1,3.14638041699002
"16196",1,2.59678815576811
"16197",0,0.507529175938729
"16198",6,6.24679554931825
"16199",0,0.124254210596466
"16202",2,3.83546338737659
"16203",17,22.5735247373047
"16204",3,1.39483037714457
"16205",0,0.624522069336741
"16206",3,1.90299009118493
"16209",0,0.963469014500387
"16211",2,3.08641935833514
"16212",2,1.3716168687889
"16213",0,0.186293630793402
"16215",1,1.2973612345144
"16216",2,1.6551692496044
"16217",1,0.479662184415807
"16218",0,1.16027927633108
"16219",2,0.569314195373349
"16224",0,0.306693960140629
"16225",0,0.389103972808652
"16227",1,1.01097413182247
"16228",0,1.14143603280891
"16231",0,0.243100389648352
"16234",2,0.353433760574099
"16236",6,4.11637219763445
"16237",1,0.659028674108709
"16238",6,2.8174895363446
"16239",1,0.791492840378908
"16240",1,0.673291623727349
"16242",1,1.76355649709429
"16243",2,2.24850077117823
"16244",4,2.66134249568168
"16245",2,1.87703760889396
"16246",3,3.1169334229099
"16247",0,0.539717635951979
"16248",0,2.97051498487998
"16249",11,7.52036150449018
"16250",1,0.555958009212735
"16251",8,6.12623658253741
"16253",2,1.80357464631646
"16254",0,1.06258722266791
"16255",2,0.959313719431124
"16258",1,2.25656829270857
"16259",0,0.200234811905849
"16263",2,3.13870230537462
"16264",1,2.54109856684038
"16265",0,0.212043429211514
"16266",2,1.55876250556853
"16269",1,2.30370535593155
"16270",1,0.764951521515466
"16271",3,2.63382621457932
"16272",2,1.44002654926639
"16273",5,1.7199402846082
"16274",0,1.14188779750782
"16275",0,0.108666478210029
"16276",0,0.187877609210209
"16277",0,0.665338037096199
"16278",0,0.578160240891679
"16279",0,1.07241004780896
"16280",1,1.22937264286561
"16901",2,5.12121526492375
"16902",2,0.852904990958419
"16903",6,3.7525867498027
"16904",3,1.47496570985832
"16905",4,1.52339824333957
"16906",0,0.653378081507789
"16908",1,1.09839946854436
"16909",2,3.85067123876693
"16910",0,0.820180884999543
"17001",1,2.38089027362257
"17002",1,1.3460696390182
"17003",1,0.283901238642702
"17004",0,1.60299762435318
"17005",0,1.13316641276003
"17006",3,2.48574039286393
"17007",6,5.98557167935529
"17008",11,11.9092878524139
"17009",16,12.4441701941095
"17010",1,1.16736794713338
"17011",2,2.2371362747813
"17012",3,1.76452613121886
"17013",4,8.65216499474629
"17014",0,0.298084963385988
"17015",20,35.060160720832
"17016",1,2.28155514976578
"17018",2,1.66002740113025
"17019",6,6.02455014672651
"17020",5,8.27394763325954
"17021",3,0.373651859309744
"17022",16,18.9467823340035
"17023",56,67.4145977322795
"17024",0,0.726286539065676
"17025",5,2.94456730528563
"17026",0,1.60791360078807
"17027",10,8.6093675649036
"17028",0,1.40061973457959
"17029",0,0.691664256586562
"17030",0,2.41940660405204
"17031",1,0.684052162792414
"17032",8,4.9780902662999
"17033",4,11.6421912959452
"17034",23,20.2458988998239
"17035",0,1.8043136162199
"17036",6,9.71417111165292
"17037",0,0.286518129301769
"17038",1,0.875711116899417
"17039",5,6.5188752285737
"17040",1,1.15642506343422
"17041",2,0.87345100201306
"17042",2,1.83782198391695
"17043",2,0.816051566369007
"17044",21,18.0942215477825
"17046",4,2.87441526985846
"17047",22,22.1225666643323
"17048",22,17.3750384221209
"17049",6,5.40295805633347
"17050",2,2.06828902988311
"17051",0,0.731911655053762
"17052",0,0.530792438788447
"17054",4,1.77637502165278
"17055",1,0.714043176456776
"17056",7,5.17007246236219
"17057",2,3.05146574748439
"17058",0,0.680981985991313
"17060",0,1.64544879202687
"17061",2,0.531505538673866
"17062",21,22.9373189593281
"17063",1,0.595822730282835
"17064",2,1.19345337930109
"17065",1,0.954867898679357
"17066",81,71.0995267151884
"17067",6,2.4325621394599
"17068",1,0.971047213169067
"17069",0,1.04734861674786
"17070",0,0.49396492513592
"17071",1,2.29177835549959
"17073",4,3.07186745571299
"17074",3,1.67490538693424
"17075",1,1.19632220662638
"17076",1,0.490393304465166
"17077",5,2.06146698919978
"17078",0,1.08526187173033
"17079",156,145.13601461485
"17080",0,0.517550266934616
"17081",0,0.820893729101565
"17082",0,0.88172810739515
"17083",10,6.72125267410117
"17084",0,0.694860938220688
"17085",2,1.28873656828836
"17086",5,4.88549780972729
"17087",0,0.755961956403013
"17088",3,1.58997344281638
"17089",16,14.9629237807927
"17090",0,1.33558986623307
"17091",2,1.40457237061406
"17092",14,11.2101956482061
"17093",3,2.7269515556451
"17094",1,2.65628549412329
"17095",56,48.2075754744647
"17096",0,0.713269129852658
"17097",0,0.756328653586096
"17098",1,0.9815000142518
"17099",0,0.380319196125451
"17100",1,0.712263742385904
"17101",3,1.45173461845523
"17102",2,2.61323392209403
"17103",9,11.279747049957
"17105",2,0.789450983888895
"17106",0,0.590774595458839
"17107",1,1.06406173032747
"17109",1,2.5041464264182
"17110",1,3.48595303559909
"17111",5,2.46540237595825
"17112",0,0.725478847726298
"17114",67,72.3194851175116
"17115",0,0.916854503062588
"17116",0,1.5720865061676
"17117",38,40.4944050277352
"17118",40,33.1069043773227
"17119",1,0.265883895675564
"17120",1,3.47503541285231
"17121",1,0.862385729704546
"17123",0,1.01513380202636
"17124",9,7.02647083927673
"17125",0,0.555467935342694
"17126",0,0.928282760089542
"17128",0,1.281288342178
"17129",1,0.425757943663739
"17130",0,1.07271892417952
"17132",4,4.15898338349935
"17133",2,5.82129871817178
"17134",3,0.813871697513344
"17135",0,1.15696359261077
"17136",0,0.732536596000126
"17137",6,8.06724393006298
"17138",3,4.56967255090272
"17139",2,3.50683830061757
"17140",2,2.61678601040735
"17141",12,14.9766631583621
"17142",9,4.5149651969607
"17143",1,0.451120065783688
"17144",0,0.885478898580674
"17145",2,5.78616446305565
"17146",3,4.6651387956112
"17147",30,25.2081700928802
"17148",1,3.97257421949406
"17149",2,0.896610325807681
"17150",3,3.59385212609607
"17151",2,0.604852817071462
"17152",33,32.92048442575
"17153",0,0.696794068560203
"17154",0,0.219428149371327
"17155",42,38.585107012127
"17157",1,0.421289110453519
"17158",2,1.54142137361233
"17159",2,1.81864401149471
"17160",29,40.7902776218548
"17161",4,3.21988071153706
"17162",0,0.557702316119024
"17163",7,5.94977414601837
"17164",12,12.5232853677312
"17165",3,2.72785111590951
"17166",2,1.68402351619352
"17167",10,9.71136905147017
"17168",0,1.19530764139916
"17169",7,5.20028100337535
"17170",0,0.679203944229848
"17171",1,0.580217856692526
"17172",2,1.24004449461962
"17173",1,0.544254046847512
"17174",0,0.596685196828611
"17175",2,1.57012353791915
"17176",0,0.388728919427377
"17177",2,2.26987447341421
"17178",6,3.92391557421091
"17180",24,21.1263359771396
"17181",5,8.34531024363446
"17182",1,0.569756262958293
"17183",1,0.822222269093614
"17184",3,4.06879786040547
"17185",10,7.58364428774046
"17186",7,8.75541918616336
"17187",2,1.69393088097067
"17188",0,0.719414086336345
"17189",9,4.71656954175168
"17190",4,2.44458903684454
"17191",1,0.740962084151863
"17192",0,0.541833401612692
"17193",7,8.6476528657655
"17194",0,0.339511034161533
"17195",2,1.29926908086359
"17196",1,0.735424807332608
"17197",0,0.634799266629831
"17198",2,1.23899692262946
"17199",17,20.9381964095103
"17200",2,2.28217382348231
"17201",0,0.523759675013864
"17202",11,11.0951760764637
"17203",1,0.712210154397291
"17204",2,1.62488536574593
"17205",2,0.632833630742732
"17206",0,0.409509852632458
"17207",8,7.45534759174856
"17208",2,2.65398893221602
"17209",1,1.02956849220715
"17210",1,1.98641590303512
"17211",3,2.9593478142211
"17212",0,0.345084165603781
"17213",11,12.4263784562667
"17214",3,2.34254427155644
"17215",1,3.20872019772118
"17216",0,0.505562136274114
"17217",0,1.28016235457137
"17218",2,2.29568132161279
"17220",1,2.40312570611799
"17221",10,8.60259650369995
"17222",0,0.375624149975109
"17223",4,2.32421663672437
"17224",0,1.5658997980431
"17225",0,0.721812989283677
"17226",3,1.99696925461754
"17227",0,0.417250659419656
"17228",0,0.907559097523707
"17230",3,1.12342655972455
"17232",2,0.551773069472696
"17233",6,5.72684009348894
"17234",1,0.693990919981739
"17901",2,2.74188054006483
"17902",2,3.45923615210534
"17903",1,2.15539270609071
"18001",0,0.995906433691393
"18002",1,1.98309687463749
"18003",19,21.7776920124678
"18004",3,2.43363174810614
"18005",0,1.39861255278141
"18006",9,10.394091265711
"18007",1,3.17090682300198
"18010",3,2.22921195015007
"18011",8,8.31489923359736
"18012",13,11.0013284324709
"18013",13,12.5346341727404
"18014",7,9.14849766030096
"18015",2,1.77530693952958
"18016",0,1.58278901531048
"18017",42,57.3700246126585
"18018",3,2.03588569430046
"18020",4,4.8078875399786
"18021",21,26.2045689566334
"18022",15,20.4153074110961
"18023",38,43.1772991216971
"18024",2,2.61137703214679
"18025",1,1.04193642811411
"18027",5,6.42732993143867
"18028",0,3.21028376078222
"18029",7,6.98354456937573
"18030",0,1.91400408154099
"18032",1,0.724323182552866
"18033",0,0.846620301104311
"18034",1,1.88397088524673
"18035",4,4.78642927724434
"18036",6,5.9375973969549
"18037",2,1.23178969987556
"18038",3,3.06074364124444
"18039",12,12.3028107760703
"18040",0,0.824006817142292
"18042",0,0.980918896946446
"18043",1,0.397564488176715
"18044",1,0.983407074195289
"18045",3,5.64163695305379
"18046",13,7.50051883077283
"18047",6,6.59877153629145
"18048",1,3.36578726675143
"18049",1,2.09665171725651
"18050",6,5.06724157188354
"18051",6,4.05575484750411
"18053",9,7.65207181403191
"18054",0,2.99012717714051
"18056",11,14.1385924233536
"18057",2,6.7003164060485
"18059",6,7.60557147547371
"18061",4,3.35541073520866
"18062",13,12.8550067087954
"18063",2,2.981637333793
"18064",1,1.14273243894332
"18066",6,5.51295757801838
"18067",3,2.18545500171481
"18068",3,3.33036874122545
"18069",1,2.186236929511
"18070",3,0.735809592220508
"18071",10,11.6690438020867
"18072",1,1.84186903052999
"18074",0,1.24040833931385
"18076",2,2.12767322663472
"18078",2,2.78659922452593
"18079",8,8.36947455551992
"18082",4,4.04681931036504
"18083",2,1.20033222963598
"18084",10,6.75280911970255
"18085",3,3.75155088749737
"18086",1,1.55485463830565
"18087",425,438.181815057198
"18088",4,4.04632945935103
"18089",34,35.9315158656896
"18093",7,6.67376705059214
"18094",4,5.90111574553756
"18095",2,3.06584234082263
"18096",1,1.23884264550506
"18097",3,3.69072800260993
"18098",17,20.7908029616557
"18099",1,3.46102548817712
"18100",10,16.6364698346606
"18101",17,13.9124252696438
"18102",23,22.8390447660601
"18103",3,2.78207203484568
"18105",11,13.0251170188679
"18107",3,2.36724041132501
"18108",3,3.22092550398316
"18109",0,1.93234740337518
"18111",1,3.26695040962866
"18112",1,0.438756325593754
"18114",2,2.60110323836946
"18115",2,4.53697966679615
"18116",7,8.46768836199014
"18117",2,1.724185358182
"18119",6,6.69028321673183
"18120",0,1.03832638986713
"18121",0,0.555611813606732
"18122",29,39.6255151767275
"18123",2,1.12507923660481
"18124",0,1.32105295767336
"18126",4,3.34794288692001
"18127",22,27.6633061889075
"18128",2,1.33279149128429
"18132",5,10.4016981412848
"18133",3,5.6996479525472
"18134",10,9.89645396260169
"18135",14,14.4096917234629
"18136",4,5.04167597093924
"18137",2,3.15986312611195
"18138",4,6.06338400198877
"18140",93,82.2509492298889
"18141",2,2.1927396471306
"18143",3,3.1714597109399
"18144",1,1.60918706283114
"18145",14,14.7486049310317
"18146",2,4.31675008779123
"18147",10,11.2823938110357
"18148",2,2.56543928355995
"18149",9,9.46722819866532
"18150",9,12.7004988830009
"18151",1,0.533093000669454
"18152",3,4.25884912183635
"18153",9,14.0997380450963
"18154",3,3.65570611236904
"18157",4,1.94008741405552
"18158",26,24.6108009426898
"18159",6,3.16245257806503
"18161",1,0.67051999366932
"18162",2,2.98359332516673
"18163",5,1.22349036104179
"18164",14,6.9172867521272
"18165",2,6.02655139478094
"18167",3,4.66171454217151
"18168",4,2.50884227995888
"18170",4,1.30890178950652
"18171",2,6.1028741112076
"18173",17,22.4198335846629
"18174",1,1.5291929602764
"18175",20,23.4556816400393
"18176",0,0.918307495027077
"18177",1,2.04042822629595
"18178",1,3.1090049246837
"18179",2,2.40029908609102
"18180",2,1.92395977702495
"18181",3,1.11512627901043
"18182",7,7.082276073695
"18183",1,2.69453553655692
"18184",3,6.17056626259767
"18185",0,1.61756355992561
"18187",3,1.89555152988272
"18188",7,4.0512599024961
"18189",1,1.57621601704909
"18192",2,4.23580506594526
"18193",18,20.8239914939387
"18194",7,7.86078637472308
"18901",1,2.23409991328507
"18902",3,3.53305935481533
"18903",2,3.64912469041423
"18904",2,3.38982787337377
"18905",14,16.5430200231158
"18906",4,3.90264686171049
"18907",4,6.08971367180861
"18908",6,2.36777302709159
"18909",3,2.55312627449249
"18910",6,2.81839058569945
"18911",10,8.58743351162978
"18912",3,5.65817127928741
"18913",6,2.63480251251626
"19001",0,0.666585865010781
"19002",0,0.928210575431731
"19003",0,0.262234736208018
"19004",0,0.352775691059506
"19005",0,0.508015042316292
"19006",2,2.94040469805971
"19007",2,2.05457532939966
"19008",0,0.121581738619074
"19009",0,1.57338598519488
"19010",1,0.0812912761044437
"19011",2,1.85678777707433
"19013",0,0.6296991324783
"19015",1,0.70488612735545
"19016",1,0.434447362335852
"19017",1,0.55019654709072
"19018",1,1.2146389963313
"19019",0,0.107697341196865
"19020",0,0.249581599104237
"19021",3,3.19605928275359
"19022",2,3.13855985404739
"19023",0,0.366206955412095
"19024",8,7.81476170905172
"19027",0,0.841104418296987
"19031",0,0.274190123699897
"19032",2,1.52055505618555
"19033",0,0.541453182843933
"19034",0,0.141157550863581
"19036",1,1.07503336788983
"19037",0,0.96756727807381
"19038",0,0.254348056712522
"19039",0,0.439428332195015
"19040",0,0.361263641943317
"19041",0,0.46467851880404
"19042",0,0.124727808968257
"19043",0,0.459121567592363
"19044",2,1.77867382407228
"19045",0,1.17708820345172
"19046",30,32.7029040451142
"19047",0,0.197695868517654
"19048",0,0.206773842240546
"19049",0,0.130170725886672
"19050",0,0.206838113801277
"19051",0,0.680239957291495
"19052",0,0.26000549612814
"19053",14,9.94731738891386
"19054",1,0.906421206237319
"19055",0,0.41152367152349
"19057",3,0.549941279567335
"19058",5,8.11871247084055
"19059",0,0.325690342917049
"19060",1,0.511189018838
"19061",0,0.371533600941004
"19064",0,0.544330737021248
"19065",3,0.906693234090865
"19066",0,0.454556600216596
"19067",0,0.349873016337155
"19070",0,0.524679066625849
"19071",12,10.317134971365
"19073",0,0.135840448724396
"19074",1,0.359171683450867
"19075",0,0.589030567769045
"19076",0,0.24475547133665
"19078",0,0.279792268924465
"19079",0,0.00653765351063257
"19080",2,0.625413937571337
"19081",3,0.416128862399999
"19082",0,0.400355693689276
"19086",7,6.17060126483936
"19087",0,0.0987781720321371
